snip,costo_total_n_distinct,costo_total_stable_flag,costo_total_first,costo_total_last,monto_programado_anual_n_distinct,monto_programado_anual_stable_flag,monto_programado_anual_first,monto_programado_anual_last,montro_asignado_anual_n_distinct,montro_asignado_anual_stable_flag,montro_asignado_anual_first,montro_asignado_anual_last,monto_vigente_anual_n_distinct,monto_vigente_anual_stable_flag,monto_vigente_anual_first,monto_vigente_anual_last
331478,1,0,2131614.35,2131614.35,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
331497,1,0,1460409.0,1460409.0,2,1,1460409.0,1790520.0,1,0,1460409.0,1460409.0,2,1,1460409.0,1790520.0
331498,1,0,1900000.0,1900000.0,1,0,1520000.0,1520000.0,1,0,0.0,0.0,2,1,0.0,1520000.0
331499,1,0,18900000.0,18900000.0,1,0,10642632.0,10642632.0,1,0,10642632.0,10642632.0,1,0,10642632.0,10642632.0
331500,1,0,689885.0,689885.0,1,0,689885.0,689885.0,1,0,0.0,0.0,2,1,0.0,551908.0
331503,1,0,526915.0,526915.0,1,0,522915.0,522915.0,1,0,522915.0,522915.0,1,0,522915.0,522915.0
331505,1,0,6500000.0,6500000.0,2,1,6500000.0,3500000.0,1,0,6500000.0,6500000.0,3,1,6500000.0,3500000.0
331506,1,0,2100000.0,2100000.0,1,0,1386000.0,1386000.0,1,0,0.0,0.0,2,1,0.0,1386000.0
331508,1,0,1807300.0,1807300.0,1,0,1807300.0,1807300.0,1,0,1807300.0,1807300.0,1,0,1807300.0,1807300.0
331509,1,0,410000.0,410000.0,1,0,400000.0,400000.0,1,0,400000.0,400000.0,1,0,400000.0,400000.0
331515,1,0,2600000.0,2600000.0,1,0,2600000.0,2600000.0,1,0,2600000.0,2600000.0,1,0,2600000.0,2600000.0
331516,1,0,1790250.0,1790250.0,1,0,1790250.0,1790250.0,1,0,1790250.0,1790250.0,1,0,1790250.0,1790250.0
331519,1,0,2425800.0,2425800.0,1,0,2425800.0,2425800.0,1,0,2425800.0,2425800.0,2,1,2425800.0,0.0
331520,1,0,604000.0,604000.0,1,0,600000.0,600000.0,1,0,600000.0,600000.0,1,0,600000.0,600000.0
331522,1,0,734632.0,734632.0,1,0,734632.0,734632.0,1,0,734632.0,734632.0,1,0,734632.0,734632.0
331523,1,0,1253341.0,1253341.0,1,0,1251841.0,1251841.0,1,0,1251841.0,1251841.0,1,0,1251841.0,1251841.0
331524,1,0,900000.0,900000.0,1,0,900000.0,900000.0,1,0,900000.0,900000.0,1,0,900000.0,900000.0
331525,1,0,725000.0,725000.0,1,0,725000.0,725000.0,1,0,725000.0,725000.0,1,0,725000.0,725000.0
331526,1,0,806000.0,806000.0,1,0,800000.0,800000.0,1,0,800000.0,800000.0,1,0,800000.0,800000.0
331531,1,0,1004000.0,1004000.0,1,0,1000000.0,1000000.0,1,0,1000000.0,1000000.0,1,0,1000000.0,1000000.0
331534,1,0,900000.0,900000.0,1,0,900000.0,900000.0,1,0,900000.0,900000.0,1,0,900000.0,900000.0
331535,1,0,4000000.0,4000000.0,1,0,1200000.0,1200000.0,1,0,0.0,0.0,2,1,0.0,1200000.0
331537,1,0,1937319.0,1937319.0,1,0,1937319.0,1937319.0,1,0,1937319.0,1937319.0,1,0,1937319.0,1937319.0
331538,1,0,1500000.0,1500000.0,1,0,1500000.0,1500000.0,1,0,1500000.0,1500000.0,1,0,1500000.0,1500000.0
331540,1,0,806000.0,806000.0,1,0,800000.0,800000.0,1,0,800000.0,800000.0,1,0,800000.0,800000.0
331541,1,0,1500000.0,1500000.0,1,0,1500000.0,1500000.0,1,0,1500000.0,1500000.0,1,0,1500000.0,1500000.0
331543,1,0,1500000.0,1500000.0,1,0,1500000.0,1500000.0,1,0,1500000.0,1500000.0,1,0,1500000.0,1500000.0
331544,1,0,170000.0,170000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
331545,1,0,1500000.0,1500000.0,1,0,1500000.0,1500000.0,1,0,1500000.0,1500000.0,1,0,1500000.0,1500000.0
331547,1,0,1601000.0,1601000.0,1,0,1600000.0,1600000.0,1,0,1600000.0,1600000.0,1,0,1600000.0,1600000.0
331548,1,0,1001000.0,1001000.0,1,0,1000000.0,1000000.0,1,0,1000000.0,1000000.0,1,0,1000000.0,1000000.0
331551,2,1,70434.0,190000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
331553,1,0,590049.0,590049.0,1,0,468039.2,468039.2,1,0,0.0,0.0,1,0,468039.2,468039.2
331555,1,0,700000.0,700000.0,1,0,700000.0,700000.0,1,0,700000.0,700000.0,1,0,700000.0,700000.0
331557,1,0,1502500.0,1502500.0,1,0,2116483.0,2116483.0,1,0,2116483.0,2116483.0,1,0,2116483.0,2116483.0
331559,1,0,1228000.0,1228000.0,1,0,1225000.0,1225000.0,1,0,1225000.0,1225000.0,1,0,1225000.0,1225000.0
331560,1,0,1228000.0,1228000.0,1,0,1225000.0,1225000.0,1,0,1225000.0,1225000.0,1,0,1225000.0,1225000.0
331561,1,0,14687371.0,14687371.0,1,0,4000000.0,4000000.0,1,0,0.0,0.0,1,0,0.0,0.0
331563,1,0,1503000.0,1503000.0,1,0,1500000.0,1500000.0,1,0,1500000.0,1500000.0,2,1,1500000.0,0.0
331564,1,0,1503000.0,1503000.0,1,0,1500000.0,1500000.0,1,0,1500000.0,1500000.0,1,0,1500000.0,1500000.0
331565,1,0,900000.0,900000.0,2,1,0.0,433990.0,1,0,0.0,0.0,2,1,0.0,347192.0
331566,1,0,3320482.0,3320482.0,1,0,1650293.0,1650293.0,1,0,1650293.0,1650293.0,2,1,1650293.0,0.0
331567,1,0,1306000.0,1306000.0,1,0,1300000.0,1300000.0,1,0,1300000.0,1300000.0,1,0,1300000.0,1300000.0
331568,1,0,1806000.0,1806000.0,1,0,1800000.0,1800000.0,1,0,1800000.0,1800000.0,1,0,1800000.0,1800000.0
331569,1,0,506000.0,506000.0,1,0,500000.0,500000.0,1,0,500000.0,500000.0,1,0,500000.0,500000.0
331570,1,0,612504.0,612504.0,1,0,606504.0,606504.0,1,0,606504.0,606504.0,1,0,606504.0,606504.0
331572,1,0,896000.0,896000.0,1,0,890000.0,890000.0,1,0,890000.0,890000.0,1,0,890000.0,890000.0
331573,1,0,756000.0,756000.0,1,0,750000.0,750000.0,1,0,750000.0,750000.0,1,0,750000.0,750000.0
331574,1,0,506000.0,506000.0,1,0,500000.0,500000.0,1,0,500000.0,500000.0,1,0,500000.0,500000.0
331575,1,0,495397.0,495397.0,1,0,895000.0,895000.0,1,0,895000.0,895000.0,1,0,895000.0,895000.0
331576,1,0,606000.0,606000.0,1,0,600000.0,600000.0,1,0,600000.0,600000.0,1,0,600000.0,600000.0
331577,1,0,506000.0,506000.0,1,0,500000.0,500000.0,1,0,500000.0,500000.0,1,0,500000.0,500000.0
331578,1,0,896000.0,896000.0,1,0,890000.0,890000.0,1,0,890000.0,890000.0,1,0,890000.0,890000.0
331579,1,0,706000.0,706000.0,1,0,700000.0,700000.0,1,0,700000.0,700000.0,1,0,700000.0,700000.0
331580,1,0,6821901.0,6821901.0,1,0,6600000.0,6600000.0,1,0,6600000.0,6600000.0,1,0,6600000.0,6600000.0
331581,1,0,606000.0,606000.0,1,0,600000.0,600000.0,1,0,600000.0,600000.0,1,0,600000.0,600000.0
331582,1,0,356000.0,356000.0,1,0,350000.0,350000.0,1,0,350000.0,350000.0,1,0,350000.0,350000.0
331583,1,0,506000.0,506000.0,1,0,500000.0,500000.0,1,0,500000.0,500000.0,1,0,500000.0,500000.0
331586,1,0,5697093.0,5697093.0,1,0,4927319.0,4927319.0,1,0,5697093.0,5697093.0,2,1,5697093.0,4927319.0
331589,1,0,506000.0,506000.0,1,0,500000.0,500000.0,1,0,500000.0,500000.0,1,0,500000.0,500000.0
331590,1,0,356000.0,356000.0,1,0,350000.0,350000.0,1,0,350000.0,350000.0,1,0,350000.0,350000.0
331591,1,0,406000.0,406000.0,1,0,400000.0,400000.0,1,0,400000.0,400000.0,2,1,400000.0,0.0
331592,1,0,356000.0,356000.0,1,0,350000.0,350000.0,1,0,350000.0,350000.0,1,0,350000.0,350000.0
331593,1,0,406000.0,406000.0,1,0,400000.0,400000.0,1,0,400000.0,400000.0,2,1,400000.0,0.0
331594,1,0,406000.0,406000.0,1,0,400000.0,400000.0,1,0,400000.0,400000.0,1,0,400000.0,400000.0
331595,1,0,406000.0,406000.0,1,0,400000.0,400000.0,1,0,400000.0,400000.0,1,0,400000.0,400000.0
331596,1,0,506000.0,506000.0,1,0,500000.0,500000.0,1,0,500000.0,500000.0,2,1,500000.0,0.0
331597,1,0,506000.0,506000.0,1,0,500000.0,500000.0,1,0,500000.0,500000.0,1,0,500000.0,500000.0
331598,1,0,1506000.0,1506000.0,1,0,1500000.0,1500000.0,1,0,1500000.0,1500000.0,1,0,1500000.0,1500000.0
331599,1,0,3021574.0,3021574.0,1,0,3021574.0,3021574.0,1,0,3021574.0,3021574.0,1,0,3021574.0,3021574.0
331600,1,0,1300000.0,1300000.0,1,0,747500.0,747500.0,1,0,747500.0,747500.0,1,0,747500.0,747500.0
331601,1,0,1300000.0,1300000.0,1,0,747500.0,747500.0,1,0,747500.0,747500.0,1,0,747500.0,747500.0
331602,1,0,3600000.0,3600000.0,1,0,3300000.0,3300000.0,1,0,3300000.0,3300000.0,1,0,3300000.0,3300000.0
331604,1,0,1650000.0,1650000.0,1,0,1264172.0,1264172.0,1,0,1264172.0,1264172.0,1,0,1264172.0,1264172.0
331609,1,0,3250000.0,3250000.0,1,0,3250000.0,3250000.0,1,0,3250000.0,3250000.0,1,0,3250000.0,3250000.0
331610,1,0,506000.0,506000.0,1,0,500000.0,500000.0,1,0,500000.0,500000.0,1,0,500000.0,500000.0
331613,1,0,830000.0,830000.0,1,0,828000.0,828000.0,1,0,828000.0,828000.0,1,0,828000.0,828000.0
331614,1,0,256500.0,256500.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
331617,1,0,750000.0,750000.0,1,0,750000.0,750000.0,1,0,750000.0,750000.0,1,0,750000.0,750000.0
331618,1,0,1330000.0,1330000.0,1,0,1328000.0,1328000.0,1,0,1328000.0,1328000.0,1,0,1328000.0,1328000.0
331620,1,0,1702000.0,1702000.0,2,1,1700000.0,1900000.0,1,0,1700000.0,1700000.0,2,1,1700000.0,1900000.0
331621,1,0,3701000.0,3701000.0,1,0,3701000.0,3701000.0,1,0,3701000.0,3701000.0,1,0,3701000.0,3701000.0
331623,1,0,582440.0,582440.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
331624,1,0,2525300.0,2525300.0,1,0,2525300.0,2525300.0,1,0,2525300.0,2525300.0,1,0,2525300.0,2525300.0
331625,1,0,1460000.0,1460000.0,2,1,1458000.0,1858000.0,1,0,1458000.0,1458000.0,2,1,1458000.0,1858000.0
331626,1,0,802000.0,802000.0,2,1,800000.0,1050000.0,1,0,800000.0,800000.0,2,1,800000.0,1050000.0
331628,1,0,1000000.0,1000000.0,1,0,1000000.0,1000000.0,1,0,1000000.0,1000000.0,1,0,1000000.0,1000000.0
331629,1,0,760000.0,760000.0,1,0,758000.0,758000.0,1,0,758000.0,758000.0,2,1,758000.0,0.0
331630,1,0,1702000.0,1702000.0,2,1,1700000.0,1758000.0,1,0,1700000.0,1700000.0,2,1,1700000.0,1758000.0
331631,1,0,1024900.0,1024900.0,2,1,1022900.0,1069900.0,1,0,1022900.0,1022900.0,2,1,1022900.0,1069900.0
331633,1,0,570000.0,570000.0,1,0,568000.0,568000.0,1,0,568000.0,568000.0,2,1,568000.0,0.0
331634,1,0,570000.0,570000.0,1,0,568000.0,568000.0,1,0,0.0,0.0,1,0,0.0,0.0
331635,1,0,9002000.0,9002000.0,1,0,3000000.0,3000000.0,1,0,3000000.0,3000000.0,1,0,3000000.0,3000000.0
331636,1,0,739565.0,739565.0,1,0,724565.0,724565.0,1,0,724565.0,724565.0,2,1,724565.0,0.0
331638,1,0,1245029.0,1245029.0,1,0,1243029.0,1243029.0,1,0,1243029.0,1243029.0,1,0,1243029.0,1243029.0
331639,1,0,1800000.0,1800000.0,1,0,1800000.0,1800000.0,1,0,1800000.0,1800000.0,1,0,1800000.0,1800000.0
331640,1,0,3100000.0,3100000.0,1,0,3100000.0,3100000.0,1,0,3100000.0,3100000.0,1,0,3100000.0,3100000.0
331641,1,0,1616585.0,1616585.0,1,0,1591585.0,1591585.0,1,0,1591585.0,1591585.0,2,1,1591585.0,0.0
331642,1,0,3535088.0,3535088.0,1,0,3535088.0,3535088.0,1,0,3535088.0,3535088.0,1,0,3535088.0,3535088.0
331643,1,0,1284415.0,1284415.0,1,0,718341.38,718341.38,1,0,0.0,0.0,2,1,0.0,583979.97
331644,1,0,1409585.0,1409585.0,1,0,854923.62,854923.62,1,0,0.0,0.0,2,1,0.0,746987.94
331648,1,0,3291869.0,3291869.0,1,0,3290869.0,3290869.0,1,0,0.0,0.0,2,1,0.0,3290869.0
331649,1,0,1400000.0,1400000.0,1,0,1399000.0,1399000.0,1,0,1399000.0,1399000.0,1,0,1399000.0,1399000.0
331651,1,0,2125277.0,2125277.0,1,0,2125227.0,2125227.0,1,0,2125227.0,2125227.0,2,1,2125227.0,0.0
331653,1,0,1844733.0,1844733.0,1,0,1844733.0,1844733.0,1,0,1844733.0,1844733.0,1,0,1844733.0,1844733.0
331655,1,0,5597560.0,5597560.0,1,0,5597560.0,5597560.0,1,0,5597560.0,5597560.0,1,0,5597560.0,5597560.0
331657,1,0,1476303.0,1476303.0,1,0,1456303.0,1456303.0,1,0,1456303.0,1456303.0,1,0,1456303.0,1456303.0
331659,1,0,2430000.0,2430000.0,1,0,1180979.2,1180979.2,1,0,0.0,0.0,2,1,0.0,1180979.2
331662,1,0,2100000.0,2100000.0,1,0,70283.0,70283.0,1,0,0.0,0.0,2,1,0.0,70283.0
331664,1,0,1862141.0,1862141.0,1,0,1862141.0,1862141.0,1,0,1862141.0,1862141.0,1,0,1862141.0,1862141.0
331665,1,0,1808904.31,1808904.31,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
331666,1,0,650000.0,650000.0,1,0,650000.0,650000.0,1,0,650000.0,650000.0,1,0,650000.0,650000.0
331669,1,0,2300000.0,2300000.0,1,0,2300000.0,2300000.0,1,0,2300000.0,2300000.0,1,0,2300000.0,2300000.0
331670,1,0,300000.0,300000.0,1,0,300000.0,300000.0,1,0,300000.0,300000.0,1,0,300000.0,300000.0
331672,1,0,70000.0,70000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
331674,1,0,90000.0,90000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
331676,1,0,1426862.0,1426862.0,1,0,1085296.0,1085296.0,1,0,0.0,0.0,2,1,0.0,868236.8
331678,1,0,4244224.1,4244224.1,1,0,0.0,0.0,2,1,0.0,4235601.5,2,1,0.0,4235601.5
331679,1,0,1295281.0,1295281.0,1,0,510340.71,510340.71,1,0,0.0,0.0,2,1,0.0,510340.71
331680,1,0,4844190.0,4844190.0,1,0,3500000.0,3500000.0,1,0,3500000.0,3500000.0,1,0,3500000.0,3500000.0
331681,1,0,2890938.0,2890938.0,1,0,2890938.0,2890938.0,1,0,2890938.0,2890938.0,1,0,2890938.0,2890938.0
331684,1,0,3010000.0,3010000.0,1,0,3000000.0,3000000.0,1,0,3000000.0,3000000.0,1,0,3000000.0,3000000.0
331685,1,0,900000.0,900000.0,1,0,890000.0,890000.0,1,0,890000.0,890000.0,1,0,890000.0,890000.0
331689,1,0,1060000.0,1060000.0,1,0,1050000.0,1050000.0,1,0,1050000.0,1050000.0,1,0,1050000.0,1050000.0
331690,1,0,2200000.0,2200000.0,2,1,1242551.0,2190000.0,1,0,2190000.0,2190000.0,1,0,2190000.0,2190000.0
331691,1,0,700000.0,700000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
331692,1,0,900000.0,900000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
331693,1,0,1647314.0,1647314.0,1,0,1637314.0,1637314.0,1,0,1637314.0,1637314.0,1,0,1637314.0,1637314.0
331694,1,0,1200000.0,1200000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
331695,1,0,2001162.0,2001162.0,1,0,1991162.0,1991162.0,1,0,1991162.0,1991162.0,1,0,1991162.0,1991162.0
331696,1,0,1103371.64,1103371.64,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
331698,2,1,2000000.0,2054392.24,1,0,2500000.0,2500000.0,1,0,0.0,0.0,1,0,0.0,0.0
331699,1,0,1547120.0,1547120.0,2,1,1100000.0,1537120.0,1,0,1537120.0,1537120.0,1,0,1537120.0,1537120.0
331700,1,0,900000.0,900000.0,1,0,890000.0,890000.0,1,0,890000.0,890000.0,1,0,890000.0,890000.0
331705,1,0,710000.0,710000.0,1,0,710000.0,710000.0,1,0,710000.0,710000.0,1,0,710000.0,710000.0
331707,1,0,1825000.0,1825000.0,1,0,1825000.0,1825000.0,1,0,1825000.0,1825000.0,1,0,1825000.0,1825000.0
331708,1,0,2648742.0,2648742.0,1,0,2648742.0,2648742.0,1,0,2648742.0,2648742.0,1,0,2648742.0,2648742.0
331710,1,0,2500000.0,2500000.0,1,0,2500000.0,2500000.0,1,0,2500000.0,2500000.0,2,1,2500000.0,0.0
331711,1,0,7462064.14,7462064.14,1,0,7450681.0,7450681.0,1,0,7450681.0,7450681.0,1,0,7450681.0,7450681.0
331712,1,0,5919089.0,5919089.0,1,0,1919089.0,1919089.0,1,0,0.0,0.0,1,0,0.0,0.0
331716,1,0,1500000.0,1500000.0,1,0,1300000.0,1300000.0,1,0,1300000.0,1300000.0,1,0,1300000.0,1300000.0
331717,1,0,1804000.0,1804000.0,1,0,3000000.0,3000000.0,1,0,3000000.0,3000000.0,1,0,3000000.0,3000000.0
331722,1,0,704000.0,704000.0,1,0,700000.0,700000.0,1,0,700000.0,700000.0,1,0,700000.0,700000.0
331723,1,0,604000.0,604000.0,1,0,600000.0,600000.0,1,0,600000.0,600000.0,1,0,600000.0,600000.0
331724,1,0,604000.0,604000.0,1,0,600000.0,600000.0,1,0,600000.0,600000.0,1,0,600000.0,600000.0
331725,1,0,804000.0,804000.0,1,0,800000.0,800000.0,1,0,800000.0,800000.0,1,0,800000.0,800000.0
331727,1,0,804000.0,804000.0,1,0,800000.0,800000.0,1,0,800000.0,800000.0,1,0,800000.0,800000.0
331728,1,0,730000.0,730000.0,1,0,730000.0,730000.0,1,0,730000.0,730000.0,1,0,730000.0,730000.0
331731,1,0,504000.0,504000.0,1,0,500000.0,500000.0,1,0,500000.0,500000.0,1,0,500000.0,500000.0
331732,1,0,1004000.0,1004000.0,1,0,1000000.0,1000000.0,1,0,1000000.0,1000000.0,1,0,1000000.0,1000000.0
331736,1,0,1581380.0,1581380.0,1,0,1491639.0,1491639.0,1,0,1491639.0,1491639.0,1,0,1491639.0,1491639.0
331738,1,0,2006000.0,2006000.0,1,0,2000000.0,2000000.0,1,0,2000000.0,2000000.0,1,0,2000000.0,2000000.0
331741,1,0,506000.0,506000.0,1,0,500000.0,500000.0,1,0,500000.0,500000.0,1,0,500000.0,500000.0
331742,1,0,1306000.0,1306000.0,1,0,1300000.0,1300000.0,1,0,1300000.0,1300000.0,1,0,1300000.0,1300000.0
331745,1,0,1845735.0,1845735.0,1,0,1839735.0,1839735.0,1,0,1839735.0,1839735.0,1,0,1839735.0,1839735.0
331751,1,0,351000.0,351000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
331757,1,0,5000000.0,5000000.0,1,0,5000000.0,5000000.0,1,0,0.0,0.0,2,1,0.0,4000000.0
331760,1,0,130000.0,130000.0,1,0,130000.0,130000.0,1,0,130000.0,130000.0,1,0,130000.0,130000.0
331763,1,0,4185558.0,4185558.0,1,0,4184058.0,4184058.0,1,0,4184058.0,4184058.0,2,1,4184058.0,0.0
331765,1,0,3513000.0,3513000.0,1,0,3511500.0,3511500.0,1,0,3511500.0,3511500.0,1,0,3511500.0,3511500.0
331770,1,0,500000.0,500000.0,1,0,500000.0,500000.0,1,0,500000.0,500000.0,1,0,500000.0,500000.0
331773,1,0,1600000.0,1600000.0,1,0,1600000.0,1600000.0,1,0,1600000.0,1600000.0,1,0,1600000.0,1600000.0
331775,1,0,4500000.0,4500000.0,1,0,4500000.0,4500000.0,1,0,4500000.0,4500000.0,2,1,4500000.0,0.0
331778,1,0,5521229.0,5521229.0,1,0,5516229.0,5516229.0,1,0,5516229.0,5516229.0,1,0,5516229.0,5516229.0
331782,1,0,2651000.0,2651000.0,1,0,0.0,0.0,2,1,529910.8,1041127.8,2,1,529910.8,1041127.8
331783,1,0,6500000.0,6500000.0,1,0,2778658.3,2778658.3,1,0,2660823.0,2660823.0,2,1,2660823.0,2778658.3
331784,1,0,1250000.0,1250000.0,1,0,1000000.0,1000000.0,1,0,1000000.0,1000000.0,1,0,1000000.0,1000000.0
331787,1,0,1603729.0,1603729.0,1,0,1603729.0,1603729.0,1,0,1603729.0,1603729.0,1,0,1603729.0,1603729.0
331791,1,0,1700000.0,1700000.0,1,0,474679.0,474679.0,1,0,474679.0,474679.0,1,0,474679.0,474679.0
331793,1,0,4438934.0,4438934.0,1,0,4438934.0,4438934.0,1,0,4438934.0,4438934.0,1,0,4438934.0,4438934.0
331798,1,0,2432150.0,2432150.0,1,0,2421150.0,2421150.0,1,0,2421150.0,2421150.0,1,0,2421150.0,2421150.0
331800,1,0,3111000.0,3111000.0,1,0,3100000.0,3100000.0,1,0,3100000.0,3100000.0,1,0,3100000.0,3100000.0
331801,1,0,1560255.0,1560255.0,1,0,1549255.0,1549255.0,1,0,1549255.0,1549255.0,1,0,1549255.0,1549255.0
331802,1,0,1891000.0,1891000.0,1,0,1880000.0,1880000.0,1,0,1880000.0,1880000.0,1,0,1880000.0,1880000.0
331818,1,0,4108815.0,4108815.0,1,0,1687052.0,1687052.0,1,0,0.0,0.0,2,1,0.0,1687052.0
331827,1,0,2996929.0,2996929.0,1,0,2996929.0,2996929.0,1,0,2996929.0,2996929.0,1,0,2996929.0,2996929.0
331828,1,0,858152.0,858152.0,1,0,600850.1,600850.1,1,0,0.0,0.0,1,0,0.0,0.0
331829,1,0,3250000.0,3250000.0,1,0,1561400.0,1561400.0,1,0,1561400.0,1561400.0,1,0,1561400.0,1561400.0
331834,1,0,7374452.0,7374452.0,1,0,6564075.0,6564075.0,1,0,6564075.0,6564075.0,1,0,6564075.0,6564075.0
331836,1,0,3500000.0,3500000.0,1,0,3495000.0,3495000.0,1,0,3495000.0,3495000.0,1,0,3495000.0,3495000.0
331839,1,0,1550000.0,1550000.0,1,0,1907579.0,1907579.0,1,0,1907579.0,1907579.0,1,0,1907579.0,1907579.0
331840,1,0,1153000.0,1153000.0,1,0,1153000.0,1153000.0,1,0,1153000.0,1153000.0,1,0,1153000.0,1153000.0
331841,1,0,1800000.0,1800000.0,1,0,1790000.0,1790000.0,1,0,1790000.0,1790000.0,1,0,1790000.0,1790000.0
331842,1,0,1695530.0,1695530.0,1,0,1695530.0,1695530.0,1,0,1695530.0,1695530.0,1,0,1695530.0,1695530.0
331843,1,0,1550000.0,1550000.0,1,0,1540000.0,1540000.0,1,0,1540000.0,1540000.0,1,0,1540000.0,1540000.0
331844,1,0,680000.0,680000.0,1,0,680000.0,680000.0,1,0,680000.0,680000.0,1,0,680000.0,680000.0
331846,1,0,2202000.0,2202000.0,1,0,2200000.0,2200000.0,1,0,2200000.0,2200000.0,2,1,2200000.0,0.0
331847,1,0,1535505.0,1535505.0,1,0,1533505.0,1533505.0,1,0,1533505.0,1533505.0,1,0,1533505.0,1533505.0
331848,1,0,2202000.0,2202000.0,1,0,2200000.0,2200000.0,1,0,2200000.0,2200000.0,1,0,2200000.0,2200000.0
331849,1,0,900000.0,900000.0,1,0,898000.0,898000.0,1,0,898000.0,898000.0,1,0,898000.0,898000.0
331850,1,0,2340914.0,2340914.0,1,0,2338914.0,2338914.0,1,0,2338914.0,2338914.0,2,1,2338914.0,0.0
331852,1,0,400000.0,400000.0,1,0,400000.0,400000.0,1,0,0.0,0.0,2,1,0.0,400000.0
331854,1,0,8500000.0,8500000.0,2,1,0.0,8500000.0,1,0,0.0,0.0,2,1,0.0,8500000.0
331866,1,0,740871.0,740871.0,1,0,0.0,0.0,2,1,0.0,73950.0,2,1,0.0,73950.0
331868,1,0,26894695.71,26894695.71,1,0,12226456.0,12226456.0,1,0,12226456.0,12226456.0,1,0,12226456.0,12226456.0
331899,1,0,720000.0,720000.0,1,0,700000.0,700000.0,1,0,700000.0,700000.0,1,0,700000.0,700000.0
331900,1,0,693960.0,693960.0,1,0,673960.0,673960.0,1,0,673960.0,673960.0,1,0,673960.0,673960.0
331901,1,0,780000.0,780000.0,1,0,760000.0,760000.0,1,0,760000.0,760000.0,1,0,760000.0,760000.0
331902,1,0,665000.0,665000.0,1,0,650000.0,650000.0,1,0,650000.0,650000.0,1,0,650000.0,650000.0
331904,1,0,720000.0,720000.0,1,0,700000.0,700000.0,1,0,700000.0,700000.0,1,0,700000.0,700000.0
331906,1,0,1500000.0,1500000.0,1,0,1499000.0,1499000.0,1,0,1499000.0,1499000.0,1,0,1499000.0,1499000.0
331907,1,0,885000.0,885000.0,1,0,870000.0,870000.0,1,0,870000.0,870000.0,1,0,870000.0,870000.0
331908,1,0,482000.0,482000.0,1,0,475000.0,475000.0,1,0,475000.0,475000.0,1,0,475000.0,475000.0
331909,1,0,1007000.0,1007000.0,1,0,1000000.0,1000000.0,1,0,1000000.0,1000000.0,1,0,1000000.0,1000000.0
331910,1,0,4000000.0,4000000.0,1,0,4000000.0,4000000.0,1,0,4000000.0,4000000.0,1,0,4000000.0,4000000.0
331911,1,0,4000000.0,4000000.0,1,0,4000000.0,4000000.0,1,0,4000000.0,4000000.0,1,0,4000000.0,4000000.0
331912,1,0,1700000.0,1700000.0,1,0,1700000.0,1700000.0,1,0,1700000.0,1700000.0,1,0,1700000.0,1700000.0
331913,1,0,1793625.0,1793625.0,1,0,1793625.0,1793625.0,1,0,1793625.0,1793625.0,1,0,1793625.0,1793625.0
331914,1,0,900000.0,900000.0,1,0,900000.0,900000.0,1,0,900000.0,900000.0,1,0,900000.0,900000.0
331915,1,0,1500000.0,1500000.0,1,0,1000000.0,1000000.0,1,0,1000000.0,1000000.0,2,1,1000000.0,0.0
331917,1,0,7040960.0,7040960.0,1,0,7040960.0,7040960.0,1,0,7040960.0,7040960.0,1,0,7040960.0,7040960.0
331918,1,0,500000.0,500000.0,2,1,400000.0,0.0,1,0,0.0,0.0,2,1,0.0,319500.0
331919,1,0,200000.0,200000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
331920,1,0,500000.0,500000.0,1,0,500000.0,500000.0,1,0,500000.0,500000.0,1,0,500000.0,500000.0
331921,1,0,600000.0,600000.0,1,0,600000.0,600000.0,1,0,600000.0,600000.0,1,0,600000.0,600000.0
331923,1,0,700000.0,700000.0,1,0,700000.0,700000.0,1,0,700000.0,700000.0,1,0,700000.0,700000.0
331925,1,0,700000.0,700000.0,1,0,700000.0,700000.0,1,0,700000.0,700000.0,1,0,700000.0,700000.0
331926,1,0,618065.0,618065.0,1,0,618065.0,618065.0,1,0,618065.0,618065.0,1,0,618065.0,618065.0
331927,1,0,618064.0,618064.0,1,0,618064.0,618064.0,1,0,618064.0,618064.0,1,0,618064.0,618064.0
331932,1,0,2305000.0,2305000.0,1,0,2300000.0,2300000.0,1,0,2300000.0,2300000.0,1,0,2300000.0,2300000.0
331934,1,0,1002000.0,1002000.0,1,0,1000000.0,1000000.0,1,0,1000000.0,1000000.0,1,0,1000000.0,1000000.0
